production_tag,canonical_volume_for_reporting_only,ZA,nuclide,exc_keV_decimal,raw_volume_count,raw_volumes,dat_production_count_raw,activity_day15_direct_Bq,canonicalization_would_merge_raw_volumes
n,CsI_Bottom_Quadrant_03,55126,Cs-126,0,1,CsI_Bottom_Quadrant_03,1,0.0006787801777182261301859654053,False
n,CsI_Bottom_Quadrant_03,55127,Cs-127,0,1,CsI_Bottom_Quadrant_03,3,0.002036340533154678390557896216,False
n,CsI_Bottom_Quadrant_03,55128,Cs-128,0,1,CsI_Bottom_Quadrant_03,7,0.004751461244027582911301757837,False
n,CsI_Bottom_Quadrant_03,55129,Cs-129,0,1,CsI_Bottom_Quadrant_03,14,0.009498963285660719194749499569,False
n,CsI_Bottom_Quadrant_03,55130,Cs-130,0,1,CsI_Bottom_Quadrant_03,20,0.01357560355436452260371930811,False
n,CsI_Bottom_Quadrant_03,55131,Cs-131,0,1,CsI_Bottom_Quadrant_03,50,0.02233360242932318489089626813,False
n,CsI_Bottom_Quadrant_03,55132,Cs-132,0,1,CsI_Bottom_Quadrant_03,82,0.04447295726663123895709498374,False
n,CsI_Bottom_Quadrant_03,55134,Cs-134,0,1,CsI_Bottom_Quadrant_03,14099,0.1310189055983975025871706474,False
n,CsI_Bottom_Quadrant_03,56128,Ba-128,0,1,CsI_Bottom_Quadrant_03,1,0.0006693717012843142725071628278,False
n,CsI_Bottom_Quadrant_03,56129,Ba-129,0,1,CsI_Bottom_Quadrant_03,1,0.0006787801777182261301859654053,False
n,CsI_Bottom_Quadrant_03,56133,Ba-133,0,1,CsI_Bottom_Quadrant_03,1,0.000001831112917923436039562023878,False
n,CsI_Side_Segment_00,47112,Ag-112,0,1,CsI_Side_Segment_00,1,0.0006787801777182261301859654053,False
n,CsI_Side_Segment_00,50110,Sn-110,0,1,CsI_Side_Segment_00,1,0.0006787801777182261301859654053,False
n,CsI_Side_Segment_00,50113,Sn-113,0,1,CsI_Side_Segment_00,2,0.0001172748725011696196998298298,False
n,CsI_Side_Segment_00,51115,Sb-115,0,1,CsI_Side_Segment_00,1,0.0006787801777182261301859654053,False
n,CsI_Side_Segment_00,51119,Sb-119,0,1,CsI_Side_Segment_00,3,0.002033381323993312454055066721,False
n,CsI_Side_Segment_00,51120,Sb-120,0,1,CsI_Side_Segment_00,1,0.0006787801777182261301859654053,False
n,CsI_Side_Segment_00,51122,Sb-122,0,1,CsI_Side_Segment_00,1,0.0006638538396499248929733354783,False
n,CsI_Side_Segment_00,51124,Sb-124,0,1,CsI_Side_Segment_00,1,0.0001076676626019242535624080677,False
n,CsI_Side_Segment_00,52115,Te-115,0,1,CsI_Side_Segment_00,1,0.0006787801777182261301859654053,False
n,CsI_Side_Segment_00,52118,Te-118,0,1,CsI_Side_Segment_00,1,0.0005587876610683342259292670328,False
n,CsI_Side_Segment_00,52121,Te-121,0,1,CsI_Side_Segment_00,2,0.0005652065081996334587040321581,False
n,CsI_Side_Segment_00,52123,Te-123,0,1,CsI_Side_Segment_00,1,0,False
n,CsI_Side_Segment_00,52127,Te-127,0,1,CsI_Side_Segment_00,1,0.0006787801777164832263236383161,False
n,CsI_Side_Segment_00,52129,Te-129,0,1,CsI_Side_Segment_00,1,0.0006787801777182261301859654053,False
n,CsI_Side_Segment_00,53120,I-120,0,1,CsI_Side_Segment_00,1,0.0006787801777182261301859654053,False
n,CsI_Side_Segment_00,53121,I-121,0,1,CsI_Side_Segment_00,1,0.0006787801777182261301859654053,False
n,CsI_Side_Segment_00,53122,I-122,0,1,CsI_Side_Segment_00,2,0.001357560355436452260371930811,False
n,CsI_Side_Segment_00,53123,I-123,0,1,CsI_Side_Segment_00,6,0.004072681040345114920877988585,False
n,CsI_Side_Segment_00,53124,I-124,0,1,CsI_Side_Segment_00,8,0.004979908980234263873078967249,False
n,CsI_Side_Segment_00,53125,I-125,0,1,CsI_Side_Segment_00,20,0.00218016006546131543525760726,False
n,CsI_Side_Segment_00,53126,I-126,0,1,CsI_Side_Segment_00,45,0.01687666857953756641015563751,False
n,CsI_Side_Segment_00,53128,I-128,0,1,CsI_Side_Segment_00,6464,4.38763506877061370552208038,False
n,CsI_Side_Segment_00,54121,Xe-121,0,1,CsI_Side_Segment_00,1,0.0006787801777182261301859654053,False
n,CsI_Side_Segment_00,54123,Xe-123,0,1,CsI_Side_Segment_00,1,0.0006787801777182261301859654053,False
n,CsI_Side_Segment_00,54125,Xe-125,0,1,CsI_Side_Segment_00,2,0.001357559843892993970395681329,False
n,CsI_Side_Segment_00,54127,Xe-127,0,1,CsI_Side_Segment_00,2,0.0003377713025747654509034903557,False
n,CsI_Side_Segment_00,54133,Xe-133,0,1,CsI_Side_Segment_00,2,0.001170385594664682456451160748,False
n,CsI_Side_Segment_00,55126,Cs-126,0,1,CsI_Side_Segment_00,2,0.001357560355436452260371930811,False
n,CsI_Side_Segment_00,55127,Cs-127,0,1,CsI_Side_Segment_00,2,0.001357560355436452260371930811,False
n,CsI_Side_Segment_00,55128,Cs-128,0,1,CsI_Side_Segment_00,4,0.002715120710872904520743861621,False
n,CsI_Side_Segment_00,55129,Cs-129,0,1,CsI_Side_Segment_00,4,0.002713989510188776912785571305,False
n,CsI_Side_Segment_00,55130,Cs-130,0,1,CsI_Side_Segment_00,10,0.006787801777182261301859654053,False
n,CsI_Side_Segment_00,55131,Cs-131,0,1,CsI_Side_Segment_00,20,0.008933440971729273956358507257,False
n,CsI_Side_Segment_00,55132,Cs-132,0,1,CsI_Side_Segment_00,44,0.02386353804550944529405096689,False
n,CsI_Side_Segment_00,55134,Cs-134,0,1,CsI_Side_Segment_00,8082,0.07510424817690961173909590554,False
n,CsI_Side_Segment_01,48109,Cd-109,0,1,CsI_Side_Segment_01,1,0.00001512785465179547810221207672,False
n,CsI_Side_Segment_01,51115,Sb-115,0,1,CsI_Side_Segment_01,1,0.0006787801777182261301859654053,False
n,CsI_Side_Segment_01,51116,Sb-116,0,1,CsI_Side_Segment_01,2,0.001357560355436452260371930811,False
n,CsI_Side_Segment_01,51117,Sb-117,0,1,CsI_Side_Segment_01,1,0.0006787801777182261301859654053,False
n,CsI_Side_Segment_01,51118,Sb-118,0,1,CsI_Side_Segment_01,2,0.001357560355436452260371930811,False
n,CsI_Side_Segment_01,51119,Sb-119,0,1,CsI_Side_Segment_01,2,0.001355587549328874969370044481,False
n,CsI_Side_Segment_01,51122,Sb-122,0,1,CsI_Side_Segment_01,2,0.001327707679299849785946670957,False
n,CsI_Side_Segment_01,52117,Te-117,0,1,CsI_Side_Segment_01,1,0.0006787801777182261301859654053,False
n,CsI_Side_Segment_01,52118,Te-118,0,1,CsI_Side_Segment_01,1,0.0005587876610683342259292670328,False
n,CsI_Side_Segment_01,52119,Te-119,0,1,CsI_Side_Segment_01,1,0.0006787800575873949163437369971,False
n,CsI_Side_Segment_01,52121,Te-121,0,1,CsI_Side_Segment_01,1,0.0002826032540998167293520160789,False
n,CsI_Side_Segment_01,52123,Te-123,0,1,CsI_Side_Segment_01,2,0,False
n,CsI_Side_Segment_01,52127,Te-127,0,1,CsI_Side_Segment_01,1,0.0006787801777164832263236383161,False
n,CsI_Side_Segment_01,53120,I-120,0,1,CsI_Side_Segment_01,1,0.0006787801777182261301859654053,False
n,CsI_Side_Segment_01,53121,I-121,0,1,CsI_Side_Segment_01,2,0.001357560355436452260371930811,False
n,CsI_Side_Segment_01,53122,I-122,0,1,CsI_Side_Segment_01,5,0.003393900888591130650929827026,False
n,CsI_Side_Segment_01,53123,I-123,0,1,CsI_Side_Segment_01,5,0.003393900866954262434064990486,False
n,CsI_Side_Segment_01,53124,I-124,0,1,CsI_Side_Segment_01,15,0.009337329337939244762023063593,False
n,CsI_Side_Segment_01,53125,I-125,0,1,CsI_Side_Segment_01,15,0.001635120049095986576443205444,False
n,CsI_Side_Segment_01,53126,I-126,0,1,CsI_Side_Segment_01,43,0.01612659442044700790303760917,False
n,CsI_Side_Segment_01,53128,I-128,0,1,CsI_Side_Segment_01,5919,4.017699871914180464570729234,False
n,CsI_Side_Segment_01,53129,I-129,0,1,CsI_Side_Segment_01,1,0.000000000001197159751882263338200187208,False
n,CsI_Side_Segment_01,53131,I-131,0,1,CsI_Side_Segment_01,1,0.0004929786628520132959461211446,False
n,CsI_Side_Segment_01,54122,Xe-122,0,1,CsI_Side_Segment_01,1,0.0006787774225562297426540712217,False
n,CsI_Side_Segment_01,54123,Xe-123,0,1,CsI_Side_Segment_01,2,0.001357560355436452260371930811,False
n,CsI_Side_Segment_01,54125,Xe-125,0,1,CsI_Side_Segment_01,3,0.002036339765839490955593521994,False
n,CsI_Side_Segment_01,54127,Xe-127,0,1,CsI_Side_Segment_01,5,0.0008444282564369136272587258888,False
n,CsI_Side_Segment_01,55126,Cs-126,0,1,CsI_Side_Segment_01,2,0.001357560355436452260371930811,False
n,CsI_Side_Segment_01,55127,Cs-127,0,1,CsI_Side_Segment_01,3,0.002036340533154678390557896216,False
n,CsI_Side_Segment_01,55128,Cs-128,0,1,CsI_Side_Segment_01,2,0.001357560355436452260371930811,False
n,CsI_Side_Segment_01,55129,Cs-129,0,1,CsI_Side_Segment_01,6,0.004070984265283165369178356959,False
n,CsI_Side_Segment_01,55130,Cs-130,0,1,CsI_Side_Segment_01,9,0.006109021599464035171673688648,False
n,CsI_Side_Segment_01,55131,Cs-131,0,1,CsI_Side_Segment_01,19,0.008486768923142810258540581891,False
n,CsI_Side_Segment_01,55132,Cs-132,0,1,CsI_Side_Segment_01,43,0.02332118490811150335554980855,False
n,CsI_Side_Segment_01,55134,Cs-134,0,1,CsI_Side_Segment_01,7307,0.06790234365610969227636399179,False
n,CsI_Side_Segment_02,49109,In-109,0,1,CsI_Side_Segment_02,1,0.0006787801777182261301859654053,False
n,CsI_Side_Segment_02,50113,Sn-113,0,1,CsI_Side_Segment_02,1,0.00005863743625058480984991491491,False
n,CsI_Side_Segment_02,51114,Sb-114,0,1,CsI_Side_Segment_02,1,0.0006787801777182261301859654053,False
n,CsI_Side_Segment_02,51115,Sb-115,0,1,CsI_Side_Segment_02,2,0.001357560355436452260371930811,False
n,CsI_Side_Segment_02,51116,Sb-116,0,1,CsI_Side_Segment_02,2,0.001357560355436452260371930811,False
n,CsI_Side_Segment_02,51117,Sb-117,0,1,CsI_Side_Segment_02,1,0.0006787801777182261301859654053,False
n,CsI_Side_Segment_02,51118,Sb-118,0,1,CsI_Side_Segment_02,2,0.001357560355436452260371930811,False
n,CsI_Side_Segment_02,51120,Sb-120,0,1,CsI_Side_Segment_02,2,0.001357560355436452260371930811,False
n,CsI_Side_Segment_02,52117,Te-117,0,1,CsI_Side_Segment_02,1,0.0006787801777182261301859654053,False
n,CsI_Side_Segment_02,52118,Te-118,0,1,CsI_Side_Segment_02,1,0.0005587876610683342259292670328,False
n,CsI_Side_Segment_02,52121,Te-121,0,1,CsI_Side_Segment_02,6,0.001695619524598900376112096474,False
n,CsI_Side_Segment_02,52123,Te-123,0,1,CsI_Side_Segment_02,3,0,False
n,CsI_Side_Segment_02,53120,I-120,0,1,CsI_Side_Segment_02,2,0.001357560355436452260371930811,False
n,CsI_Side_Segment_02,53122,I-122,0,1,CsI_Side_Segment_02,1,0.0006787801777182261301859654053,False
n,CsI_Side_Segment_02,53123,I-123,0,1,CsI_Side_Segment_02,7,0.004751461213735967407690986682,False
n,CsI_Side_Segment_02,53124,I-124,0,1,CsI_Side_Segment_02,10,0.006224886225292829841348709062,False
n,CsI_Side_Segment_02,53125,I-125,0,1,CsI_Side_Segment_02,17,0.00185313605564211811996896617,False
n,CsI_Side_Segment_02,53126,I-126,0,1,CsI_Side_Segment_02,56,0.02100207645453563819930479334,False
n,CsI_Side_Segment_02,53128,I-128,0,1,CsI_Side_Segment_02,5024,3.410191612856368078054290196,False
n,CsI_Side_Segment_02,53129,I-129,0,1,CsI_Side_Segment_02,2,0.000000000002394319503764526676400374416,False
n,CsI_Side_Segment_02,53131,I-131,0,1,CsI_Side_Segment_02,1,0.0004929786628520132959461211446,False
n,CsI_Side_Segment_02,54120,Xe-120,0,1,CsI_Side_Segment_02,1,0.0006787801777182261301859654053,False
n,CsI_Side_Segment_02,54122,Xe-122,0,1,CsI_Side_Segment_02,1,0.0006787774225562297426540712217,False
n,CsI_Side_Segment_02,54125,Xe-125,0,1,CsI_Side_Segment_02,1,0.0006787799219464969851978406645,False
n,CsI_Side_Segment_02,54133,Xe-133,0,1,CsI_Side_Segment_02,3,0.001755578391997023684676741122,False
n,CsI_Side_Segment_02,55127,Cs-127,0,1,CsI_Side_Segment_02,1,0.0006787801777182261301859654053,False
n,CsI_Side_Segment_02,55128,Cs-128,0,1,CsI_Side_Segment_02,4,0.002715120710872904520743861621,False
n,CsI_Side_Segment_02,55129,Cs-129,0,1,CsI_Side_Segment_02,5,0.003392486887735971140981964131,False
n,CsI_Side_Segment_02,55130,Cs-130,0,1,CsI_Side_Segment_02,6,0.004072681066309356781115792432,False
n,CsI_Side_Segment_02,55131,Cs-131,0,1,CsI_Side_Segment_02,31,0.01384683350618037463235568624,False
n,CsI_Side_Segment_02,55132,Cs-132,0,1,CsI_Side_Segment_02,48,0.02603295059510121304805560024,False
n,CsI_Side_Segment_02,55134,Cs-134,0,1,CsI_Side_Segment_02,6321,0.05873966254964682699861732478,False
n,CsI_Side_Segment_02,56127,Ba-127,0,1,CsI_Side_Segment_02,1,0.0006787801777182261301859654053,False
n,CsI_Side_Segment_03_above_side_port,49108,In-108,0,1,CsI_Side_Segment_03_above_side_port,1,0.0006787801777182261301859654053,False
n,CsI_Side_Segment_03_above_side_port,50111,Sn-111,0,1,CsI_Side_Segment_03_above_side_port,1,0.0006787801777182261301859654053,False
n,CsI_Side_Segment_03_above_side_port,51118,Sb-118,0,1,CsI_Side_Segment_03_above_side_port,1,0.0006787801777182261301859654053,False
n,CsI_Side_Segment_03_above_side_port,51119,Sb-119,0,1,CsI_Side_Segment_03_above_side_port,2,0.001355587549328874969370044481,False
n,CsI_Side_Segment_03_above_side_port,52119,Te-119,0,1,CsI_Side_Segment_03_above_side_port,2,0.001357560115174789832687473995,False
n,CsI_Side_Segment_03_above_side_port,52127,Te-127,0,1,CsI_Side_Segment_03_above_side_port,1,0.0006787801777164832263236383161,False
n,CsI_Side_Segment_03_above_side_port,53121,I-121,0,1,CsI_Side_Segment_03_above_side_port,2,0.001357560355436452260371930811,False
n,CsI_Side_Segment_03_above_side_port,53122,I-122,0,1,CsI_Side_Segment_03_above_side_port,1,0.0006787801777182261301859654053,False
n,CsI_Side_Segment_03_above_side_port,53123,I-123,0,1,CsI_Side_Segment_03_above_side_port,2,0.001357560346781704973625996195,False
n,CsI_Side_Segment_03_above_side_port,53124,I-124,0,1,CsI_Side_Segment_03_above_side_port,3,0.001867465867587848952404612719,False
n,CsI_Side_Segment_03_above_side_port,53125,I-125,0,1,CsI_Side_Segment_03_above_side_port,10,0.00109008003273065771762880363,False
n,CsI_Side_Segment_03_above_side_port,53126,I-126,0,1,CsI_Side_Segment_03_above_side_port,16,0.006000593272724468056944226667,False
n,CsI_Side_Segment_03_above_side_port,53128,I-128,0,1,CsI_Side_Segment_03_above_side_port,1512,1.026315628709957908841179693,False
n,CsI_Side_Segment_03_above_side_port,53130,I-130,0,1,CsI_Side_Segment_03_above_side_port,1,0.0006787801765598083396290194817,False
n,CsI_Side_Segment_03_above_side_port,54122,Xe-122,0,1,CsI_Side_Segment_03_above_side_port,1,0.0006787774225562297426540712217,False
n,CsI_Side_Segment_03_above_side_port,54133,Xe-133,0,1,CsI_Side_Segment_03_above_side_port,2,0.001170385594664682456451160748,False
n,CsI_Side_Segment_03_above_side_port,55125,Cs-125,0,1,CsI_Side_Segment_03_above_side_port,1,0.0006787801777182261301859654053,False
n,CsI_Side_Segment_03_above_side_port,55129,Cs-129,0,1,CsI_Side_Segment_03_above_side_port,2,0.001356994755094388456392785653,False
n,CsI_Side_Segment_03_above_side_port,55130,Cs-130,0,1,CsI_Side_Segment_03_above_side_port,2,0.001357560355436452260371930811,False
n,CsI_Side_Segment_03_above_side_port,55131,Cs-131,0,1,CsI_Side_Segment_03_above_side_port,5,0.002233360242932318489089626813,False
n,CsI_Side_Segment_03_above_side_port,55132,Cs-132,0,1,CsI_Side_Segment_03_above_side_port,18,0.009762356473162954893020850095,False
n,CsI_Side_Segment_03_above_side_port,55134,Cs-134,0,1,CsI_Side_Segment_03_above_side_port,1868,0.01735891309013451555662350303,False
n,CsI_Side_Segment_03_below_side_port,46101,Pd-101,0,1,CsI_Side_Segment_03_below_side_port,1,0.0006787801777181172538454594018,False
n,CsI_Side_Segment_03_below_side_port,48109,Cd-109,0,1,CsI_Side_Segment_03_below_side_port,1,0.00001512785465179547810221207672,False
n,CsI_Side_Segment_03_below_side_port,51112,Sb-112,0,1,CsI_Side_Segment_03_below_side_port,1,0.0006787801777182261301859654053,False
n,CsI_Side_Segment_03_below_side_port,51115,Sb-115,0,1,CsI_Side_Segment_03_below_side_port,1,0.0006787801777182261301859654053,False
n,CsI_Side_Segment_03_below_side_port,51117,Sb-117,0,1,CsI_Side_Segment_03_below_side_port,2,0.001357560355436452260371930811,False
n,CsI_Side_Segment_03_below_side_port,52119,Te-119,0,1,CsI_Side_Segment_03_below_side_port,2,0.001357560115174789832687473995,False
n,CsI_Side_Segment_03_below_side_port,52121,Te-121,0,1,CsI_Side_Segment_03_below_side_port,1,0.0002826032540998167293520160789,False
n,CsI_Side_Segment_03_below_side_port,52123,Te-123,0,1,CsI_Side_Segment_03_below_side_port,2,0,False
n,CsI_Side_Segment_03_below_side_port,52127,Te-127,0,1,CsI_Side_Segment_03_below_side_port,2,0.001357560355432966452647276633,False
n,CsI_Side_Segment_03_below_side_port,53121,I-121,0,1,CsI_Side_Segment_03_below_side_port,1,0.0006787801777182261301859654053,False
n,CsI_Side_Segment_03_below_side_port,53122,I-122,0,1,CsI_Side_Segment_03_below_side_port,2,0.001357560355436452260371930811,False
n,CsI_Side_Segment_03_below_side_port,53123,I-123,0,1,CsI_Side_Segment_03_below_side_port,5,0.003393900866954262434064990486,False
n,CsI_Side_Segment_03_below_side_port,53124,I-124,0,1,CsI_Side_Segment_03_below_side_port,5,0.003112443112646414920674354531,False
n,CsI_Side_Segment_03_below_side_port,53125,I-125,0,1,CsI_Side_Segment_03_below_side_port,13,0.001417104042549855032917444718,False
n,CsI_Side_Segment_03_below_side_port,53126,I-126,0,1,CsI_Side_Segment_03_below_side_port,23,0.008625852829541422831857325836,False
n,CsI_Side_Segment_03_below_side_port,53128,I-128,0,1,CsI_Side_Segment_03_below_side_port,2045,1.388105463433772436230299254,False
n,CsI_Side_Segment_03_below_side_port,53129,I-129,0,1,CsI_Side_Segment_03_below_side_port,1,0.000000000001197159751882263338200187208,False
n,CsI_Side_Segment_03_below_side_port,54123,Xe-123,0,1,CsI_Side_Segment_03_below_side_port,1,0.0006787801777182261301859654053,False
n,CsI_Side_Segment_03_below_side_port,54125,Xe-125,0,1,CsI_Side_Segment_03_below_side_port,2,0.001357559843892993970395681329,False
n,CsI_Side_Segment_03_below_side_port,54127,Xe-127,0,1,CsI_Side_Segment_03_below_side_port,1,0.0001688856512873827254517451778,False
n,CsI_Side_Segment_03_below_side_port,55125,Cs-125,0,1,CsI_Side_Segment_03_below_side_port,1,0.0006787801777182261301859654053,False
n,CsI_Side_Segment_03_below_side_port,55127,Cs-127,0,1,CsI_Side_Segment_03_below_side_port,2,0.001357560355436452260371930811,False
n,CsI_Side_Segment_03_below_side_port,55128,Cs-128,0,1,CsI_Side_Segment_03_below_side_port,2,0.001357560355436452260371930811,False
n,CsI_Side_Segment_03_below_side_port,55129,Cs-129,0,1,CsI_Side_Segment_03_below_side_port,3,0.002035492132641582684589178479,False
n,CsI_Side_Segment_03_below_side_port,55130,Cs-130,0,1,CsI_Side_Segment_03_below_side_port,6,0.004072681066309356781115792432,False
n,CsI_Side_Segment_03_below_side_port,55131,Cs-131,0,1,CsI_Side_Segment_03_below_side_port,10,0.004466720485864636978179253627,False
n,CsI_Side_Segment_03_below_side_port,55132,Cs-132,0,1,CsI_Side_Segment_03_below_side_port,21,0.0113894158853567807085243251,False
n,CsI_Side_Segment_03_below_side_port,55134,Cs-134,0,1,CsI_Side_Segment_03_below_side_port,2491,0.02314831504685496694408412531,False
n,CsI_Side_Segment_04_above_side_port,51120,Sb-120,0,1,CsI_Side_Segment_04_above_side_port,2,0.001357560355436452260371930811,False
n,CsI_Side_Segment_04_above_side_port,52116,Te-116,0,1,CsI_Side_Segment_04_above_side_port,1,0.0006787801777182261301859654053,False
n,CsI_Side_Segment_04_above_side_port,52119,Te-119,0,1,CsI_Side_Segment_04_above_side_port,1,0.0006787800575873949163437369971,False
n,CsI_Side_Segment_04_above_side_port,52121,Te-121,0,1,CsI_Side_Segment_04_above_side_port,2,0.0005652065081996334587040321581,False
n,CsI_Side_Segment_04_above_side_port,52123,Te-123,0,1,CsI_Side_Segment_04_above_side_port,2,0,False
n,CsI_Side_Segment_04_above_side_port,52127,Te-127,0,1,CsI_Side_Segment_04_above_side_port,1,0.0006787801777164832263236383161,False
n,CsI_Side_Segment_04_above_side_port,53121,I-121,0,1,CsI_Side_Segment_04_above_side_port,4,0.002715120710872904520743861621,False
n,CsI_Side_Segment_04_above_side_port,53122,I-122,0,1,CsI_Side_Segment_04_above_side_port,3,0.002036340533154678390557896216,False
n,CsI_Side_Segment_04_above_side_port,53124,I-124,0,1,CsI_Side_Segment_04_above_side_port,3,0.001867465867587848952404612719,False
n,CsI_Side_Segment_04_above_side_port,53125,I-125,0,1,CsI_Side_Segment_04_above_side_port,12,0.001308096039276789261154564355,False
n,CsI_Side_Segment_04_above_side_port,53126,I-126,0,1,CsI_Side_Segment_04_above_side_port,17,0.006375630352269747310503240836,False
n,CsI_Side_Segment_04_above_side_port,53128,I-128,0,1,CsI_Side_Segment_04_above_side_port,1485,1.007988563911565803326158627,False
n,CsI_Side_Segment_04_above_side_port,53130,I-130,0,1,CsI_Side_Segment_04_above_side_port,1,0.0006787801765598083396290194817,False
n,CsI_Side_Segment_04_above_side_port,55127,Cs-127,0,1,CsI_Side_Segment_04_above_side_port,2,0.001357560355436452260371930811,False
n,CsI_Side_Segment_04_above_side_port,55128,Cs-128,0,1,CsI_Side_Segment_04_above_side_port,1,0.0006787801777182261301859654053,False
n,CsI_Side_Segment_04_above_side_port,55129,Cs-129,0,1,CsI_Side_Segment_04_above_side_port,2,0.001356994755094388456392785653,False
n,CsI_Side_Segment_04_above_side_port,55130,Cs-130,0,1,CsI_Side_Segment_04_above_side_port,4,0.002715120710872904520743861621,False
n,CsI_Side_Segment_04_above_side_port,55131,Cs-131,0,1,CsI_Side_Segment_04_above_side_port,5,0.002233360242932318489089626813,False
n,CsI_Side_Segment_04_above_side_port,55132,Cs-132,0,1,CsI_Side_Segment_04_above_side_port,11,0.005965884511377361323512741722,False
n,CsI_Side_Segment_04_above_side_port,55134,Cs-134,0,1,CsI_Side_Segment_04_above_side_port,1883,0.01749830479053709464299895943,False
n,CsI_Side_Segment_04_below_side_port,50111,Sn-111,0,1,CsI_Side_Segment_04_below_side_port,1,0.0006787801777182261301859654053,False
n,CsI_Side_Segment_04_below_side_port,51116,Sb-116,0,1,CsI_Side_Segment_04_below_side_port,3,0.002036340533154678390557896216,False
n,CsI_Side_Segment_04_below_side_port,51117,Sb-117,0,1,CsI_Side_Segment_04_below_side_port,1,0.0006787801777182261301859654053,False
n,CsI_Side_Segment_04_below_side_port,51119,Sb-119,0,1,CsI_Side_Segment_04_below_side_port,2,0.001355587549328874969370044481,False
n,CsI_Side_Segment_04_below_side_port,51120,Sb-120,0,1,CsI_Side_Segment_04_below_side_port,1,0.0006787801777182261301859654053,False
n,CsI_Side_Segment_04_below_side_port,52117,Te-117,0,1,CsI_Side_Segment_04_below_side_port,1,0.0006787801777182261301859654053,False
n,CsI_Side_Segment_04_below_side_port,52118,Te-118,0,1,CsI_Side_Segment_04_below_side_port,1,0.0005587876610683342259292670328,False
n,CsI_Side_Segment_04_below_side_port,52119,Te-119,0,1,CsI_Side_Segment_04_below_side_port,1,0.0006787800575873949163437369971,False
n,CsI_Side_Segment_04_below_side_port,52121,Te-121,0,1,CsI_Side_Segment_04_below_side_port,3,0.0008478097622994501880560482369,False
n,CsI_Side_Segment_04_below_side_port,52123,Te-123,0,1,CsI_Side_Segment_04_below_side_port,1,0,False
n,CsI_Side_Segment_04_below_side_port,52127,Te-127,0,1,CsI_Side_Segment_04_below_side_port,2,0.001357560355432966452647276633,False
n,CsI_Side_Segment_04_below_side_port,53121,I-121,0,1,CsI_Side_Segment_04_below_side_port,1,0.0006787801777182261301859654053,False
